,Unnamed: 0,id,name,steam appid,required age,is free,release date,review_amount,review_score,total_positive_reviews,total_negative_reviews,price,currency,discount_percent,platforms.windows,platforms.mac,platforms.linux,revenue,number_reviews
198,198,1190310,Dancing Arrow : Beat Smash,1190310,0,0,"26 Dec, 2019",2,0,2,0,20.99,EUR,0.0,1,0,0,41.98,2
199,199,1190380,Race Race Racer,1190380,0,0,"2 Dec, 2019",11,6,8,3,0.79,EUR,0.0,1,1,1,9.32,11
200,200,1190400,The Wonderful 101: Remastered,1190400,0,0,"19 May, 2020",4,8,196,35,44.99,EUR,0.0,1,0,0,8853.04,231
201,201,1190410,Crazy city,1190410,0,0,"27 Nov, 2019",3,0,2,1,0.79,EUR,0.0,1,0,0,2.58,3
202,202,1190460,DEATH STRANDING,1190460,0,0,"14 Jul, 2020",20,8,13612,1329,79.99,CAD,0.0,1,0,0,1090152.88,14941
203,203,1190480,Heebie Jeebies: The Roller Coaster,1190480,0,0,"20 Nov, 2019",2,0,1,1,3.99,EUR,0.0,1,0,0,4.99,2
204,204,1190560,Scriptum VR: The Neighbor's House Escape Room,1190560,0,0,"3 Dec, 2019",1,0,1,0,6.59,EUR,0.0,1,0,0,6.59,1
205,205,1189740,Juken Jigoku | 受験地獄,1189740,0,0,"16 Jan, 2020",16,5,11,5,2.39,EUR,0.0,1,0,0,31.290000000000003,16
206,206,1189750,WinTweaker,1189750,0,0,"11 Dec, 2019",6,0,4,2,3.99,EUR,0.0,1,0,0,17.96,6
207,207,1189780,Wallachia: Reign of Dracula,1189780,0,0,"28 Feb, 2020",2,6,31,9,8.19,EUR,0.0,1,0,0,262.89,40
208,208,1189800,Bleeding Edge,1189800,0,0,"24 Mar, 2020",1,6,525,224,29.99,EUR,0.0,1,0,0,15968.75,749
209,209,1190060,The Last Deathbound,1190060,0,0,"13 Dec, 2019",4,0,4,0,0.79,EUR,0.0,1,0,0,3.16,4
210,210,1190110,H-SNIPER: Middle East,1190110,0,0,"16 Jan, 2020",5,8,355,32,0.79,EUR,0.0,1,0,0,312.45,387
211,211,1190120,Good doktor,1190120,0,0,"25 Dec, 2019",5,0,1,4,5.69,EUR,0.0,1,0,0,9.690000000000001,5
212,212,1189230,Door in the Woods,1189230,0,0,"4 Dec, 2019",20,6,116,35,8.19,EUR,0.0,1,0,0,985.04,151
213,213,1189360,Art of Beauties,1189360,0,0,"23 Jan, 2020",1,7,9,2,1.59,EUR,0.0,1,0,0,16.310000000000002,11
214,214,1189380,Beat Or Die The MiniGames,1189380,0,0,"9 Dec, 2019",1,0,1,0,1.59,EUR,0.0,1,0,0,1.59,1
215,215,1189440,VenusBlood FRONTIER International,1189440,0,0,"7 Feb, 2020",3,7,24,5,33.99,EUR,0.0,1,0,0,820.76,29
216,216,1189460,ClickCells: Office Lady,1189460,0,0,"12 Dec, 2019",1,6,15,5,0.79,EUR,0.0,1,0,0,16.85,20
217,217,1189520,Street Hoop,1189520,0,0,"31 Dec, 2019",1,0,4,1,3.99,EUR,0.0,1,0,0,16.96,5
218,218,1189630,Path Of Wuxia,1189630,0,0,"30 Apr, 2020",10,8,474,28,16.79,EUR,0.0,1,0,0,7986.46,502
219,219,1189650,Post Scriptum CTG: Collectible Token Game,1189650,0,1,"12 Mar, 2020",2,0,1,1,,,,1,0,0,,2
220,220,1188760,JEF,1188760,0,0,"28 Feb, 2020",2,7,37,3,3.29,EUR,0.0,1,0,0,124.73,40
221,221,1188800,In the Service of Mrs. Claus,1188800,0,0,"12 Dec, 2019",4,0,2,2,3.29,EUR,0.0,1,1,1,8.58,4
222,222,1188970,Ether Loop,1188970,0,0,"21 Jan, 2020",4,6,89,25,11.99,EUR,0.0,1,0,0,1092.1100000000001,114
223,223,1188990,WREST,1188990,0,0,"28 Jul, 2020",11,6,8,3,16.79,EUR,0.0,1,0,0,137.32,11
224,224,1189020,LOGA: Unexpected Adventure,1189020,0,0,"17 Feb, 2020",2,0,0,2,3.99,EUR,0.0,1,0,0,2.0,2
225,225,1189040,Smart Girl : Christmas,1189040,0,0,"2 Feb, 2020",1,0,0,1,0.79,EUR,0.0,1,0,0,1.0,1
226,226,1189050,Hot And Lovely,1189050,0,0,"7 Jan, 2020",1,5,13,8,1.59,EUR,0.0,1,0,0,28.67,21
227,227,1189080,Squirrel Legacy,1189080,0,0,"11 Feb, 2020",6,0,3,3,8.19,EUR,0.0,1,0,0,27.57,6
228,228,1189120,Posibility,1189120,0,0,"12 Dec, 2019",1,0,0,1,3.99,EUR,0.0,1,0,1,1.0,1
229,229,1189200,Moonlight Basket,1189200,0,0,"19 Jun, 2020",1,0,1,0,5.69,EUR,0.0,1,0,0,5.69,1
230,230,1189210,Yuna and other troubles,1189210,0,0,"9 Jan, 2020",1,0,0,1,8.19,EUR,0.0,1,0,0,1.0,1
231,231,1188430,"Deep, In the  Forest",1188430,0,0,"10 Apr, 2020",14,5,8,6,10.79,EUR,0.0,1,0,0,92.32,14
232,232,1188540,Apex Aim Trainer,1188540,0,0,"29 Jan, 2020",1,8,96,15,3.99,EUR,0.0,1,0,0,398.04,111
233,233,1188580,Classic Snake Adventures,1188580,0,0,"7 Dec, 2019",2,0,2,0,8.99,EUR,0.0,1,1,1,17.98,2
234,234,1188670,Castle Commander,1188670,0,0,"25 Nov, 2019",1,0,1,0,3.99,EUR,0.0,1,0,0,3.99,1
235,235,1188680,The Political Machine 2020,1188680,0,0,"3 Mar, 2020",9,8,442,98,12.49,EUR,0.0,1,1,0,5618.58,540
236,236,1188690,Speed Masters ASD,1188690,0,0,"28 Nov, 2019",1,0,1,0,8.19,EUR,0.0,1,0,0,8.19,1
237,237,1188710,Bloodholic,1188710,0,0,"21 Nov, 2019",1,0,1,0,1.59,EUR,0.0,1,0,0,1.59,1
238,238,1188000,Pulstario,1188000,0,0,"23 Dec, 2019",15,7,15,0,0.79,EUR,0.0,1,0,1,11.850000000000001,15
239,239,1188060,My hot beach vacation,1188060,0,0,"30 Dec, 2019",3,0,1,2,2.25,EUR,50.0,1,0,0,4.25,3
240,240,1188080,Cats are Liquid - A Better Place,1188080,0,0,"14 Dec, 2019",1,8,73,5,1.59,EUR,0.0,1,1,1,121.07000000000001,78
241,241,1188140,Country Road VR,1188140,0,0,"12 Mar, 2020",6,0,5,1,1.59,EUR,0.0,1,0,0,8.95,6
242,242,1188160,Ground Zero Texas - Nuclear Edition,1188160,0,0,"23 Mar, 2021",1,0,3,3,12.49,EUR,0.0,1,0,0,40.47,6
243,243,1188250,GLOWCOMA: chapter 1,1188250,18,0,"23 Nov, 2019",1,8,74,9,0.79,EUR,0.0,1,0,0,67.46000000000001,83
244,244,1188260,Creature Card Idle,1188260,0,0,"22 Dec, 2019",2,5,37,20,1.59,EUR,0.0,1,0,1,78.83000000000001,57
245,245,1188280,Coffee Rush,1188280,0,0,"21 Nov, 2019",1,0,1,0,3.99,EUR,0.0,1,0,0,3.99,1
246,246,1188290,Cover Your Eyes,1188290,0,0,"6 Nov, 2020",1,0,0,1,8.99,EUR,0.0,1,0,0,1.0,1
247,247,1188310,Mini Island,1188310,0,0,"15 Nov, 2019",5,0,5,0,1.6,EUR,33.0,1,0,0,8.0,5
248,248,1188330,Classic Sudoku,1188330,0,0,"25 Nov, 2019",2,8,205,17,4.99,EUR,0.0,1,1,0,1039.95,222
249,249,1187600,Wicked Willow,1187600,0,0,"2 Jun, 2020",1,7,23,4,16.79,EUR,0.0,1,1,1,390.16999999999996,27
250,250,1187620,Hentai Pazu,1187620,0,0,"3 Dec, 2019",13,5,9,4,0.79,EUR,0.0,1,1,0,11.11,13
251,251,1187650,Blaze Revolutions,1187650,0,0,"15 Jul, 2020",6,0,5,1,12.49,EUR,0.0,1,1,0,63.45,6
252,252,1187740,InfiniteBeat,1187740,0,0,"23 Nov, 2019",5,0,2,3,0.79,EUR,0.0,1,0,0,4.58,5
253,253,1187790,FULLCHOKE : Clay Shooting VR,1187790,0,0,"27 Nov, 2019",7,0,5,2,13.99,EUR,0.0,1,0,0,71.95,7
254,254,1187830,Incredible Dracula: Witches' Curse,1187830,0,0,"13 Nov, 2019",2,0,2,0,5.69,EUR,0.0,1,0,0,11.38,2
255,255,1187840,Vesper,1187840,0,0,"30 Jul, 2021",1,0,4,0,19.99,EUR,0.0,1,0,0,79.96,4
256,256,1187900,NARWHAR Project Hornwhale,1187900,0,0,"6 Dec, 2019",1,0,1,0,3.99,EUR,0.0,1,0,0,3.99,1
257,257,1187940,Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate,1187940,0,0,"10 Aug, 2020",3,4,28,45,19.99,EUR,50.0,1,0,0,604.7199999999999,73
258,258,1187950,Gaijin Charenji 1 : Kiss or Kill,1187950,0,0,"8 Dec, 2019",1,0,1,0,9.99,EUR,0.0,1,0,0,9.99,1
259,259,1187330,Tower Tag,1187330,0,0,"28 May, 2020",2,8,96,16,13.49,EUR,0.0,1,0,0,1311.04,112
260,260,1187420,Hasfax,1187420,0,0,"13 Feb, 2020",8,0,3,5,0.79,EUR,0.0,1,0,0,7.37,8
261,261,1187430,"SpaceVibes VR (Point & Click, Abstract, Disco Music)",1187430,0,0,"16 Jan, 2020",1,0,0,1,3.99,EUR,0.0,1,0,0,1.0,1
262,262,1187490,Phoenix Tales,1187490,0,0,"3 Nov, 2019",4,0,3,1,2.39,EUR,0.0,1,0,0,8.17,4
263,263,1187510,Rock Simulator,1187510,0,0,"27 Nov, 2019",1,8,155,6,1.59,EUR,0.0,1,0,0,252.45000000000002,161
264,264,1186880,OctoFurry,1186880,0,0,"31 Jan, 2020",20,7,38,6,1.59,EUR,0.0,1,1,0,66.42,44
265,265,1186940,Underneath,1186940,0,0,"5 Jan, 2020",1,0,0,1,5.69,EUR,0.0,1,0,0,1.0,1
266,266,1187030,星礼研究所 | Sighchology Research Lab,1187030,0,0,"31 Dec, 2019",2,0,0,2,2.39,EUR,0.0,1,1,1,2.0,2
267,267,1187110,INVESTMENT HERO,1187110,0,0,"1 Feb, 2020",2,0,1,1,6.99,EUR,0.0,1,0,0,7.99,2
268,268,1187140,Elementary Anatomy: With Story Mode,1187140,0,0,"19 Apr, 2021",1,0,4,0,8.19,EUR,0.0,1,0,0,32.76,4
269,269,1187190,The Knight of the Crimson Tower,1187190,0,0,"20 Nov, 2019",2,0,2,0,4.99,EUR,0.0,1,0,0,9.98,2
270,270,1187250,Consumed Awakening,1187250,0,0,"21 Jun, 2020",1,0,1,0,8.99,EUR,0.0,1,0,1,8.99,1
271,271,1186400,West Sweety,1186400,0,0,"13 Dec, 2019",2,6,111,35,1.59,EUR,0.0,1,0,0,211.49,146
272,272,1186460,Songs Of Wuxia,1186460,0,0,"20 Sep, 2020",8,0,5,3,5.69,EUR,0.0,1,0,0,31.450000000000003,8
273,273,1186510,Land of Ngoto,1186510,0,0,"21 Nov, 2019",2,0,1,1,11.99,EUR,0.0,1,0,0,12.99,2
274,274,1186530,Business Wars - The Card Game,1186530,0,0,"3 Apr, 2020",3,0,2,1,5.69,EUR,0.0,1,1,0,12.38,3
275,275,1186570,Die Fantastischen VR - Fantaventura,1186570,0,0,"20 Feb, 2020",2,0,2,0,3.99,EUR,0.0,1,0,0,7.98,2
276,276,1186580,New York Mysteries: The Outbreak,1186580,0,0,"2 Dec, 2019",1,7,16,2,5.69,EUR,0.0,1,0,0,93.04,18
277,277,1186630,1971 PROJECT HELIOS,1186630,0,0,"9 Jun, 2020",3,0,1,2,14.99,EUR,0.0,1,0,0,16.990000000000002,3
278,278,1186640,Pumpkin Jack,1186640,0,0,"23 Oct, 2020",7,9,1044,53,29.99,EUR,0.0,1,0,0,31362.559999999998,1097
279,279,1186650,MADELA,1186650,0,0,"7 Jan, 2020",3,0,0,3,3.99,EUR,0.0,1,0,0,3.0,3
280,280,1186690,Timpu's treasure,1186690,0,0,"24 Apr, 2020",2,0,2,0,3.29,EUR,0.0,1,1,0,6.58,2
281,281,1186720,The Cruxis Sword,1186720,0,0,"22 Nov, 2019",1,0,2,1,3.99,EUR,0.0,1,0,0,8.98,3
282,282,1186730,Terro Lunkka Adventures,1186730,0,0,"9 Dec, 2019",1,0,1,0,0.79,EUR,0.0,1,0,0,0.79,1
283,283,1186740,Kyle is Famous,1186740,0,1,"18 Nov, 2019",2,0,2,0,,,,1,1,1,,2
284,284,1186770,Disgrâce,1186770,0,0,"15 Oct, 2020",1,0,0,1,2.39,EUR,0.0,1,0,0,1.0,1
285,285,1186100,Beast Brigade,1186100,0,0,"15 Oct, 2020",5,0,4,1,8.19,EUR,0.0,1,0,0,33.76,5
286,286,1186160,All Day Dying: Redux Edition,1186160,0,0,"5 Dec, 2019",1,7,21,5,8.19,EUR,0.0,1,0,0,176.98999999999998,26
287,287,1186220,Wire Lips,1186220,0,0,"17 Jan, 2020",1,7,22,1,7.39,EUR,0.0,1,0,0,163.57999999999998,23
288,288,1186260,Bondage Girl,1186260,0,0,"27 Nov, 2019",1,5,8,9,3.99,EUR,0.0,1,0,0,40.92,17
289,289,1186270,Nosferatu Lilinor,1186270,0,0,"26 Nov, 2019",2,0,2,0,9.99,EUR,0.0,1,0,0,19.98,2
290,290,1186280,Dodge If you Can!,1186280,0,0,"6 Dec, 2019",2,0,2,0,4.99,EUR,0.0,1,0,0,9.98,2
291,291,1186290,Ballance: The Return,1186290,0,0,"16 Dec, 2019",9,0,2,7,2.39,EUR,0.0,1,0,0,11.780000000000001,9
292,292,1186310,Mailbox,1186310,0,0,"16 Nov, 2019",2,0,1,1,0.78,EUR,0.0,1,0,0,1.78,2
293,293,1186340,Action Ball 2,1186340,0,0,"7 Feb, 2020",6,0,6,0,5.69,EUR,0.0,1,0,0,34.14,6
294,294,1186350,Lethal Tempting Girls,1186350,0,0,"27 Feb, 2020",2,0,2,0,3.99,EUR,0.0,1,0,0,7.98,2
295,295,1185600,神国：创造（The Kingdom of God）,1185600,0,0,"22 Jan, 2020",1,0,0,1,6.59,EUR,0.0,1,1,0,1.0,1
296,296,1185620,NecroLand : Undead Corps,1185620,0,0,"30 Jun, 2021",1,0,0,1,12.49,EUR,0.0,1,1,0,1.0,1
297,297,1185630,CubeParkour,1185630,0,0,"20 Nov, 2019",2,0,2,0,3.99,EUR,0.0,1,0,0,7.98,2
298,298,1185660,Sex Adventure - The Board Game,1185660,0,0,"6 Dec, 2019",1,0,5,1,2.39,EUR,0.0,1,0,0,12.950000000000001,6
299,299,1185700,Arrog,1185700,0,0,"28 Jul, 2020",1,7,27,4,2.39,EUR,0.0,1,0,0,68.53,31
300,300,1185730,Lovely Hentai,1185730,0,0,"21 Nov, 2019",6,0,5,1,0.79,EUR,0.0,1,0,0,4.95,6
301,301,1185740,Mira,1185740,0,0,"25 Mar, 2020",5,0,4,1,8.19,EUR,0.0,1,0,0,33.76,5
302,302,1185820,Hollow Island,1185820,0,0,"29 Jan, 2020",1,8,46,6,3.99,EUR,0.0,1,0,0,189.54000000000002,52
303,303,1185870,Skyland 1976,1185870,0,0,"17 Nov, 2019",14,6,11,3,9.99,EUR,0.0,1,0,0,112.89,14
304,304,1185950,Wars of the Roses,1185950,0,0,"27 Nov, 2019",8,0,6,2,8.19,EUR,0.0,1,1,0,51.14,8
305,305,1185960,Napoleon in Russia,1185960,0,0,"5 Feb, 2020",2,0,2,0,8.19,EUR,0.0,1,1,0,16.38,2
306,306,1186030,Death Park,1186030,0,0,"25 Nov, 2019",2,7,9,1,4.99,EUR,0.0,1,0,0,45.910000000000004,10
307,307,1186040,Worms Rumble,1186040,0,0,"1 Dec, 2020",4,6,364,101,14.99,EUR,0.0,1,0,0,5557.36,465
308,308,1185330,Blades of Gory,1185330,0,0,"4 Dec, 2019",1,5,7,4,8.99,EUR,0.0,1,1,0,66.93,11
309,309,1185360,Alan Sharp,1185360,0,0,"23 May, 2021",1,7,24,3,10.79,EUR,0.0,1,0,0,261.96,27
310,310,1185390,How to Become a Ninja: Part 1,1185390,0,0,"15 Nov, 2019",1,0,1,0,0.79,EUR,0.0,1,0,0,0.79,1
311,311,1185410,Minigame Blast,1185410,0,0,"24 Mar, 2020",1,0,1,0,4.99,EUR,0.0,1,0,0,4.99,1
312,312,1185470,Deathbloom: Chapter 2,1185470,0,0,"3 Mar, 2020",1,7,12,2,8.19,EUR,0.0,1,0,0,100.28,14
313,313,1185480,Doom of the Clawn,1185480,0,0,"6 Feb, 2020",4,0,4,0,0.79,EUR,0.0,1,0,0,3.16,4
314,314,1185520,Love Rhythm,1185520,0,0,"20 Nov, 2019",1,8,120,27,1.59,EUR,0.0,1,0,0,217.8,147
315,315,1185560,Astellia,1185560,0,0,"30 Jan, 2020",4,5,363,193,,,,1,0,0,,556
316,316,1184960,Escalation: Aggressors,1184960,0,0,"1 Feb, 2020",11,7,10,1,3.99,EUR,0.0,1,0,0,40.900000000000006,11
317,317,1184980,The Explorer,1184980,16,0,"19 Mar, 2020",1,0,0,1,33.99,EUR,0.0,1,0,0,1.0,1
318,318,1184990,Huuma Mina: The Secret of Immortality,1184990,0,0,"4 Jun, 2020",1,8,60,5,12.49,EUR,0.0,1,0,0,754.4,65
319,319,1185000,Bloody trains,1185000,0,0,"17 Dec, 2019",4,0,2,2,16.99,EUR,0.0,1,1,0,35.98,4
320,320,1185140,The Golden Cross,1185140,0,0,"25 Feb, 2021",3,0,3,0,5.69,EUR,0.0,1,0,0,17.07,3
321,321,1185160,Inunaki Tunnel | 犬鳴トンネル,1185160,0,0,"19 Nov, 2019",1,8,76,18,2.39,EUR,0.0,1,0,0,199.64000000000001,94
322,322,1185270,经典扫雷,1185270,0,0,"6 Feb, 2020",1,0,0,1,0.79,EUR,0.0,1,0,0,1.0,1
323,323,1185280,The Innkeeper,1185280,0,0,"3 Apr, 2020",3,0,3,0,2.39,EUR,0.0,1,0,0,7.17,3
324,324,1184450,Magic of Autumn,1184450,0,0,"17 Feb, 2020",1,7,18,0,2.39,EUR,0.0,1,0,0,43.02,18
325,325,1184470,ASTROPUPPA,1184470,18,0,"6 Dec, 2019",1,0,1,0,1.59,EUR,0.0,1,0,0,1.59,1
326,326,1184500,YUKI,1184500,0,0,"22 Jul, 2021",11,7,17,0,19.99,EUR,0.0,1,0,0,339.83,17
327,327,1184550,TERMINAL VR,1184550,0,0,"17 Dec, 2019",1,5,9,4,12.49,EUR,0.0,1,0,0,116.41,13
328,328,1184570,Last Neighbor,1184570,0,0,"13 Nov, 2019",5,0,3,2,2.39,EUR,0.0,1,0,0,9.17,5
329,329,1184700,Whispered Secrets: Dreadful Beauty Collector's Edition,1184700,0,0,"8 Nov, 2019",1,0,1,0,8.19,EUR,0.0,1,0,0,8.19,1
330,330,1184720,Later,1184720,0,0,"3 Jan, 2020",1,0,1,0,5.69,EUR,0.0,1,0,0,5.69,1
331,331,1184770,The Political Process,1184770,0,0,"22 Nov, 2019",3,9,944,36,12.49,EUR,0.0,1,0,0,11826.56,980
332,332,1184780,BOTS,1184780,0,0,"5 Dec, 2019",3,0,3,0,0.79,EUR,0.0,1,0,0,2.37,3
333,333,1184820,Poker Quest,1184820,0,0,"20 Jul, 2021",20,8,94,6,12.49,EUR,0.0,1,1,0,1180.06,100
334,334,1184840,Chaos Galaxy,1184840,0,0,"16 Jun, 2020",3,8,65,8,12.49,EUR,0.0,1,0,0,819.85,73
335,335,1184880,Puzzle Girls,1184880,0,0,"28 Apr, 2020",5,0,4,1,1.59,EUR,0.0,1,0,0,7.36,5
336,336,1184890,Fleeting Iris,1184890,0,0,"23 Apr, 2021",2,6,14,4,16.79,EUR,0.0,1,0,0,239.06,18
337,337,1184900,Unitied,1184900,0,0,"27 Nov, 2019",19,7,19,0,0.39,EUR,51.0,1,1,1,7.41,19
338,338,1184040,D1896,1184040,0,0,"15 Nov, 2019",8,0,6,2,3.99,EUR,0.0,1,0,0,25.94,8
339,339,1184050,Gears Tactics,1184050,18,0,"28 Apr, 2020",8,8,1635,393,39.99,EUR,0.0,1,0,0,65776.65,2028
340,340,1184070,Overrun,1184070,0,0,"19 Mar, 2020",1,0,0,1,2.39,EUR,0.0,1,0,0,1.0,1
341,341,1184090,Belly Dance Girl,1184090,0,0,"4 May, 2021",8,0,4,4,1.59,EUR,0.0,1,0,0,10.36,8
342,342,1184160,RUSSIAPHOBIA,1184160,0,0,"25 Dec, 2020",5,6,382,146,0.79,EUR,0.0,1,1,1,447.78000000000003,528
343,343,1184190,Knockout Bowling VR,1184190,0,0,"10 Aug, 2020",1,0,0,1,3.29,EUR,0.0,1,0,0,1.0,1
344,344,1184230,Cross Border VR,1184230,0,0,"20 Nov, 2019",3,0,1,2,3.99,EUR,0.0,1,0,0,5.99,3
345,345,1184260,Warchasm,1184260,0,0,"12 Jun, 2020",2,0,2,0,12.49,EUR,0.0,1,0,0,24.98,2
346,346,1184310,Slippery Sausage,1184310,0,0,"16 Dec, 2019",2,0,2,0,0.79,EUR,0.0,1,1,0,1.58,2
347,347,1184400,Succubus Waifu,1184400,0,0,"27 Nov, 2019",4,5,16,12,6.59,EUR,0.0,1,1,0,117.44,28
348,348,1184420,天降锦鲤 ~ My Lucky Koi,1184420,0,0,"22 Nov, 2019",2,0,2,0,3.99,EUR,0.0,1,1,0,7.98,2
349,349,1183470,Imperiums: Greek Wars,1183470,0,0,"30 Jul, 2020",2,8,76,7,29.9,EUR,0.0,1,0,0,2279.4,83
350,350,1183480,Bonsai Castles,1183480,0,0,"29 Apr, 2021",3,0,3,0,12.49,EUR,0.0,1,0,0,37.47,3
351,351,1183500,Puppy Cross,1183500,0,0,"11 Feb, 2020",1,7,32,2,9.99,EUR,0.0,1,0,0,321.68,34
352,352,1183510,Little Town Hero,1183510,0,0,"9 Jul, 2020",7,0,3,4,24.99,EUR,0.0,1,0,0,78.97,7
353,353,1183580,Terra Alia: The Language Learning RPG,1183580,0,0,"14 May, 2021",2,7,8,2,8.49,EUR,50.0,1,0,0,69.92,10
354,354,1183670,Angry Zombies,1183670,0,0,"27 Feb, 2020",8,0,7,1,0.79,EUR,0.0,1,0,0,6.53,8
355,355,1183720,Holoswitch,1183720,0,0,"16 Feb, 2021",1,8,70,14,8.99,EUR,0.0,1,0,0,643.3000000000001,84
356,356,1183840,Dungeon of Rikka,1183840,0,0,"7 Dec, 2020",11,7,10,1,3.99,EUR,0.0,1,0,1,40.900000000000006,11
357,357,1183030,Layers of Fear VR,1183030,16,0,"10 Dec, 2019",1,6,61,21,19.99,EUR,0.0,1,0,0,1240.3899999999999,82
358,358,1183080,MMA President,1183080,0,0,"6 Dec, 2019",13,5,8,5,11.59,EUR,0.0,1,0,0,97.72,13
359,359,1183140,Planet Lander,1183140,0,0,"8 Nov, 2019",4,0,4,0,0.79,EUR,0.0,1,0,1,3.16,4
360,360,1183170,All World Pro Wrestling,1183170,0,0,"2 Dec, 2019",13,7,12,1,4.99,EUR,0.0,1,1,1,60.88,13
361,361,1183200,Portal Dogs,1183200,0,0,"25 Feb, 2020",2,0,2,0,3.29,EUR,0.0,1,1,0,6.58,2
362,362,1183210,Through The Unknown,1183210,0,0,"17 Jan, 2020",2,0,2,0,9.99,EUR,0.0,1,0,0,19.98,2
363,363,1183230,A Pirate's Pleasure,1183230,0,0,"2 Dec, 2019",6,0,5,1,4.99,EUR,0.0,1,1,1,25.950000000000003,6
364,364,1183240,Image Compressor,1183240,0,0,"8 Nov, 2019",7,0,5,2,1.43,EUR,10.0,1,0,0,9.149999999999999,7
365,365,1183260,TrymenT ―Ima o Kaetai to Negau Anata e― AlphA,1183260,0,0,"20 Feb, 2020",7,0,7,0,24.99,EUR,0.0,1,0,0,174.92999999999998,7
366,366,1183280,Jazz Age,1183280,0,0,"2 Dec, 2019",5,0,3,2,3.29,EUR,0.0,1,1,1,11.870000000000001,5
367,367,1183300,Dawnfall,1183300,0,0,"2 Dec, 2019",7,0,5,2,3.99,EUR,0.0,1,1,1,21.950000000000003,7
368,368,1183410,you are pig sitter,1183410,0,0,"22 Jan, 2020",1,0,1,0,3.29,EUR,0.0,1,0,0,3.29,1
369,369,1183420,Monochrome World,1183420,0,0,"7 May, 2020",1,0,1,0,8.19,EUR,0.0,1,0,0,8.19,1
370,370,1182670,Haunted Hotel: Room 18 Collector's Edition,1182670,0,0,"1 Nov, 2019",8,0,6,2,8.19,EUR,0.0,1,0,0,51.14,8
371,371,1182690,A Dark World: The Glowing City,1182690,0,0,"16 Nov, 2019",1,0,0,1,12.49,EUR,0.0,1,0,0,1.0,1
372,372,1182720,GO-4-Soldier-1,1182720,0,0,"2 Dec, 2019",2,0,2,0,2.39,EUR,0.0,1,0,0,4.78,2
373,373,1182760,Starlight,1182760,0,0,"24 Nov, 2019",2,5,17,13,0.79,EUR,0.0,1,0,0,26.43,30
374,374,1182770,Caves and Castles: Underworld,1182770,0,0,"6 Nov, 2019",3,0,3,0,5.69,EUR,0.0,1,0,0,17.07,3
375,375,1182830,QT,1182830,0,0,"23 Jan, 2020",2,8,102,3,8.19,EUR,0.0,1,1,1,838.38,105
376,376,1182890,Dunmakia Kingdom,1182890,0,0,"19 Jan, 2020",1,0,1,0,13.49,EUR,0.0,1,0,0,13.49,1
377,377,1182920,Movavi Video Editor Plus 2020 - Video Editing Software,1182920,0,0,"25 Nov, 2019",1,8,180,29,39.95,EUR,0.0,1,1,0,7220.000000000001,209
378,378,1182970,VR Katherine,1182970,0,0,"6 Dec, 2019",17,5,7,10,8.19,EUR,0.0,1,0,0,67.33,17
379,379,1182280,Foodtruck Arena,1182280,0,0,"2 Jul, 2021",1,0,1,0,8.19,EUR,0.0,1,0,0,8.19,1
380,380,1182470,reky,1182470,0,0,"27 May, 2020",1,7,19,1,5.99,EUR,0.0,1,1,0,114.81,20
381,381,1181790,Circle of Sumo: Online Rumble!,1181790,0,1,"17 Oct, 2020",3,0,3,0,,,,1,1,0,,3
382,382,1181820,Colossal Saga,1181820,0,0,"1 Jul, 2020",1,0,0,1,13.3,EUR,0.0,1,0,0,1.0,1
383,383,1181840,HIVESWAP: ACT 2,1181840,0,0,"25 Nov, 2020",1,8,535,71,12.49,EUR,0.0,1,1,1,6753.150000000001,606
384,384,1181880,Draconic Echoes: The Ardent War,1181880,0,0,"4 Dec, 2019",1,0,1,0,3.99,EUR,0.0,1,0,0,3.99,1
385,385,1181910,Halloween Chronicles: Evil Behind a Mask Collector's Edition,1181910,0,0,"25 Oct, 2019",5,0,5,0,8.19,EUR,0.0,1,0,0,40.949999999999996,5
386,386,1182020,WGT Golf,1182020,0,1,"13 Apr, 2020",4,0,4,0,,,,1,1,0,,4
387,387,1182090,Mr. Pumpkin 2: Kowloon walled city,1182090,0,0,"13 Nov, 2019",9,0,9,0,4.99,EUR,0.0,1,1,0,44.910000000000004,9
388,388,1182110,Weed Shop 3,1182110,0,0,"3 Apr, 2021",7,8,267,30,16.79,EUR,0.0,1,0,0,4512.929999999999,297
389,389,1182200,Hidden World of Art 2,1182200,0,0,"29 Nov, 2019",7,0,5,2,1.99,EUR,0.0,1,0,0,11.95,7
390,390,1181330,D3D INSIDE,1181330,0,0,"6 Nov, 2019",7,0,5,2,3.99,EUR,0.0,1,0,0,21.950000000000003,7
391,391,1181400,Path of Giants,1181400,0,0,"14 Feb, 2020",3,8,92,1,7.39,EUR,0.0,1,1,0,680.88,93
392,392,1181440,ToGather:Island,1181440,0,0,"3 Dec, 2019",20,7,32,7,12.49,EUR,0.0,1,0,0,406.68,39
393,393,1181470,My Haunted Doll,1181470,0,0,"22 Nov, 2019",1,0,3,2,0.79,EUR,0.0,1,0,1,4.37,5
394,394,1181510,OS Omega,1181510,0,0,"23 Apr, 2020",1,0,1,0,12.49,EUR,0.0,1,0,0,12.49,1
395,395,1181520,Null & Peta -Invasion of the Queen Bug-,1181520,0,0,"30 Jan, 2020",1,7,13,3,16.79,EUR,0.0,1,0,0,221.26999999999998,16
